tripduration,starttime,stoptime,start station id,start station name,end station id,end station name,bikeid,name_localizedValue,usertype
323,2018-05-28 09:52:34,2018-05-28 09:57:58,3280,Astor Place,3195,Sip Ave,29292,Annual Membership,Subscriber
3350,2018-05-28 09:53:06,2018-05-28 10:48:57,3276,Marin Light Rail,3276,Marin Light Rail,26173,FREE Bonus Month with Annual Membership,Subscriber
480,2018-05-28 09:54:36,2018-05-28 10:02:36,3193,Lincoln Park,3195,Sip Ave,33597,$25 Off Annual Membership,Subscriber
196,2018-05-28 09:56:54,2018-05-28 10:00:10,3276,Marin Light Rail,3186,Grove St PATH,29489,Annual Membership,Subscriber
148,2018-05-28 10:05:35,2018-05-28 10:08:04,3213,Van Vorst Park,3186,Grove St PATH,29675,Annual Membership,Subscriber
687,2018-05-28 10:11:23,2018-05-28 10:22:50,3267,Morris Canal,3273,Manila & 1st,33660,Annual Membership,Subscriber
447,2018-05-28 10:13:36,2018-05-28 10:21:03,3678,Fairmount Ave,3195,Sip Ave,29546,Single Ride,Customer
827,2018-05-28 10:13:42,2018-05-28 10:27:30,3199,Newport Pkwy,3276,Marin Light Rail,26298,Annual Membership,Subscriber
351,2018-05-28 10:14:54,2018-05-28 10:20:46,3276,Marin Light Rail,3211,Newark Ave,33617,$25 Off Annual Membership,Subscriber
370,2018-05-28 10:18:33,2018-05-28 10:24:44,3225,Baldwin at Montgomery,3186,Grove St PATH,29469,Join Citi Bike for $14.95/month,Subscriber
3495,2018-05-28 10:20:51,2018-05-28 11:19:07,3203,Hamilton Park,3213,Van Vorst Park,29455,Annual Membership,Subscriber
487,2018-05-28 10:22:19,2018-05-28 10:30:26,3272,Jersey & 3rd,3192,Liberty Light Rail,29626,Annual Membership,Subscriber
276,2018-05-28 10:23:21,2018-05-28 10:27:58,3269,Brunswick & 6th,3211,Newark Ave,29615,Annual Membership,Subscriber
282,2018-05-28 10:24:52,2018-05-28 10:29:34,3203,Hamilton Park,3186,Grove St PATH,29625,Annual Membership,Subscriber
269,2018-05-28 10:25:12,2018-05-28 10:29:41,3203,Hamilton Park,3186,Grove St PATH,26316,Annual Membership,Subscriber
118,2018-05-28 10:30:01,2018-05-28 10:31:59,3209,Brunswick St,3272,Jersey & 3rd,26250,Annual Membership,Subscriber
141,2018-05-28 10:30:08,2018-05-28 10:32:30,3681,Grand St,3183,Exchange Place,29673,$25 Off Annual Membership,Subscriber
317,2018-05-28 10:34:08,2018-05-28 10:39:26,3211,Newark Ave,3276,Marin Light Rail,33617,$25 Off Annual Membership,Subscriber
322,2018-05-28 10:34:25,2018-05-28 10:39:48,3186,Grove St PATH,3214,Essex Light Rail,29289,Join Citi Bike for $14.95/month,Subscriber
498,2018-05-28 10:34:48,2018-05-28 10:43:07,3205,JC Medical Center,3639,Harborside,29241,Annual Membership,Subscriber
401,2018-05-28 10:38:11,2018-05-28 10:44:52,3269,Brunswick & 6th,3185,City Hall,26283,Annual Membership,Subscriber
451,2018-05-28 10:39:17,2018-05-28 10:46:49,3203,Hamilton Park,3273,Manila & 1st,26188,Annual Membership from Citi Bike App,Subscriber
1102,2018-05-28 10:42:30,2018-05-28 11:00:52,3275,Columbus Drive,3185,City Hall,29577,Annual Membership from Citi Bike App,Subscriber
773,2018-05-28 10:45:48,2018-05-28 10:58:41,3199,Newport Pkwy,3213,Van Vorst Park,29670,Annual Membership,Subscriber
222,2018-05-28 10:47:42,2018-05-28 10:51:24,3214,Essex Light Rail,3275,Columbus Drive,33599,Annual Membership,Subscriber
300,2018-05-28 10:50:18,2018-05-28 10:55:18,3270,Jersey & 6th St,3202,Newport PATH,26168,Annual Membership,Subscriber
167,2018-05-28 10:51:02,2018-05-28 10:53:50,3269,Brunswick & 6th,3211,Newark Ave,29551,FREE Bonus Month with Annual Membership,Subscriber
212,2018-05-28 10:51:51,2018-05-28 10:55:24,3273,Manila & 1st,3203,Hamilton Park,26188,Annual Membership,Subscriber
258,2018-05-28 10:53:43,2018-05-28 10:58:01,3276,Marin Light Rail,3187,Warren St,29220,Annual Membership,Subscriber
69,2018-05-28 10:54:20,2018-05-28 10:55:30,3199,Newport Pkwy,3199,Newport Pkwy,33681,Day Pass,Customer
9184,2018-05-28 10:54:50,2018-05-28 13:27:55,3199,Newport Pkwy,3199,Newport Pkwy,33578,Annual Membership,Subscriber
288,2018-05-28 10:54:58,2018-05-28 10:59:46,3214,Essex Light Rail,3186,Grove St PATH,29289,Join Citi Bike for $14.95/month,Subscriber
1943,2018-05-28 10:56:29,2018-05-28 11:28:52,3199,Newport Pkwy,3199,Newport Pkwy,29614,Day Pass,Customer
81,2018-05-28 10:58:17,2018-05-28 10:59:39,3275,Columbus Drive,3187,Warren St,33633,Annual Membership from Citi Bike App,Subscriber
237,2018-05-28 10:58:18,2018-05-28 11:02:15,3186,Grove St PATH,3209,Brunswick St,33630,Annual Membership,Subscriber
903,2018-05-28 10:58:54,2018-05-28 11:13:58,3213,Van Vorst Park,3199,Newport Pkwy,26161,Annual Membership,Subscriber
508,2018-05-28 10:59:02,2018-05-28 11:07:31,3639,Harborside,3199,Newport Pkwy,26151,Single Ride,Customer
143,2018-05-28 11:01:45,2018-05-28 11:04:09,3267,Morris Canal,3184,Paulus Hook,26230,Annual Membership,Subscriber
393,2018-05-28 11:02:34,2018-05-28 11:09:08,3279,Dixon Mills,3639,Harborside,33562,Annual Membership from Citi Bike App,Subscriber
378,2018-05-28 11:02:55,2018-05-28 11:09:13,3279,Dixon Mills,3639,Harborside,26182,Annual Membership from Citi Bike App,Subscriber
127,2018-05-28 11:03:06,2018-05-28 11:05:14,3272,Jersey & 3rd,3186,Grove St PATH,33621,Annual Membership,Subscriber
177,2018-05-28 11:03:50,2018-05-28 11:06:47,3272,Jersey & 3rd,3203,Hamilton Park,26250,Annual Membership from Citi Bike App,Subscriber
207,2018-05-28 11:07:34,2018-05-28 11:11:01,3207,Oakland Ave,3210,Pershing Field,33576,Annual Membership,Subscriber
175,2018-05-28 11:08:37,2018-05-28 11:11:33,3186,Grove St PATH,3209,Brunswick St,26219,Annual Membership,Subscriber
10993,2018-05-28 11:10:11,2018-05-28 14:13:25,3199,Newport Pkwy,3199,Newport Pkwy,29208,Citi Bike Annual Membership,Subscriber
10844,2018-05-28 11:12:41,2018-05-28 14:13:25,3199,Newport Pkwy,3199,Newport Pkwy,26236,24 Hour,Customer
257,2018-05-28 11:13:40,2018-05-28 11:17:57,3267,Morris Canal,3183,Exchange Place,33627,Annual Membership,Subscriber
17157,2018-05-28 11:15:26,2018-05-28 16:01:24,3192,Liberty Light Rail,3202,Newport PATH,29626,24 Hour,Customer
1920,2018-05-28 11:15:48,2018-05-28 11:47:48,3281,Leonard Gordon Park,3210,Pershing Field,29253,Annual Membership,Subscriber
433,2018-05-28 11:18:01,2018-05-28 11:25:14,3206,Hilltop,3275,Columbus Drive,26159,Annual Membership,Subscriber
720,2018-05-28 11:19:02,2018-05-28 11:31:03,3276,Marin Light Rail,3199,Newport Pkwy,33617,Annual Membership,Subscriber
216,2018-05-28 11:21:05,2018-05-28 11:24:41,3185,City Hall,3483,Montgomery St,29271,Annual Membership,Subscriber
98,2018-05-28 11:24:56,2018-05-28 11:26:35,3270,Jersey & 6th St,3203,Hamilton Park,29668,Annual Membership,Subscriber
732,2018-05-28 11:26:36,2018-05-28 11:38:49,3203,Hamilton Park,3186,Grove St PATH,29460,Join Citi Bike for $14.95/month,Subscriber
395,2018-05-28 11:26:35,2018-05-28 11:33:11,3678,Fairmount Ave,3195,Sip Ave,26187,Annual Membership from Citi Bike App,Subscriber
989,2018-05-28 11:26:58,2018-05-28 11:43:28,3275,Columbus Drive,3275,Columbus Drive,33599,Annual Membership,Subscriber
285,2018-05-28 11:27:11,2018-05-28 11:31:56,3187,Warren St,3276,Marin Light Rail,29220,Annual Membership,Subscriber
352,2018-05-28 11:30:51,2018-05-28 11:36:43,3639,Harborside,3186,Grove St PATH,33562,$25 Off Annual Membership,Subscriber
235,2018-05-28 11:36:29,2018-05-28 11:40:24,3270,Jersey & 6th St,3187,Warren St,29664,Annual Membership from Citi Bike App,Subscriber
833,2018-05-28 11:37:59,2018-05-28 11:51:53,3202,Newport PATH,3184,Paulus Hook,29524,Day Pass,Customer
1095,2018-05-28 11:38:25,2018-05-28 11:56:40,3193,Lincoln Park,3193,Lincoln Park,26314,Annual Membership,Subscriber
173196,2018-05-28 11:38:43,2018-05-30 11:45:20,3270,Jersey & 6th St,3206,Hilltop,29204,Annual Membership,Subscriber
7605,2018-05-28 11:44:11,2018-05-28 13:50:57,3183,Exchange Place,3183,Exchange Place,33676,24 Hour,Customer
7608,2018-05-28 11:44:29,2018-05-28 13:51:17,3183,Exchange Place,3183,Exchange Place,29458,24 Hour,Customer
152,2018-05-28 11:44:29,2018-05-28 11:47:01,3276,Marin Light Rail,3186,Grove St PATH,29220,Annual Membership,Subscriber
261,2018-05-28 11:44:37,2018-05-28 11:48:59,3187,Warren St,3185,City Hall,33573,Annual Membership,Subscriber
1098,2018-05-28 11:45:43,2018-05-28 12:04:02,3199,Newport Pkwy,3276,Marin Light Rail,33617,Annual Membership,Subscriber
1348,2018-05-28 11:49:21,2018-05-28 12:11:49,3638,Washington St,3267,Morris Canal,26215,24 Hour,Customer
1330,2018-05-28 11:49:42,2018-05-28 12:11:52,3638,Washington St,3267,Morris Canal,26272,24 Hour,Customer
814,2018-05-28 11:50:32,2018-05-28 12:04:07,3193,Lincoln Park,3195,Sip Ave,29516,FREE Bonus Month with Annual Membership,Subscriber
343,2018-05-28 11:51:16,2018-05-28 11:56:59,3681,Grand St,3187,Warren St,29593,Annual Membership,Subscriber
329,2018-05-28 11:51:29,2018-05-28 11:56:59,3681,Grand St,3187,Warren St,29485,Annual Membership,Subscriber
968,2018-05-28 11:52:48,2018-05-28 12:08:56,3210,Pershing Field,3195,Sip Ave,29596,Single Ride,Customer
486,2018-05-28 11:53:33,2018-05-28 12:01:40,3205,JC Medical Center,3639,Harborside,26284,Annual Membership,Subscriber
316,2018-05-28 11:54:33,2018-05-28 11:59:49,3275,Columbus Drive,3214,Essex Light Rail,26159,Annual Membership,Subscriber
1857,2018-05-28 11:55:11,2018-05-28 12:26:09,3186,Grove St PATH,3185,City Hall,33621,FREE Bonus Month with Annual Membership,Subscriber
419,2018-05-28 11:55:45,2018-05-28 12:02:44,3276,Marin Light Rail,3192,Liberty Light Rail,26206,Annual Membership,Subscriber
546,2018-05-28 11:56:04,2018-05-28 12:05:10,3220,5 Corners Library,3220,5 Corners Library,26225,Annual Membership,Subscriber
738,2018-05-28 11:56:21,2018-05-28 12:08:40,3481,York St,3276,Marin Light Rail,29235,24 Hour,Customer
820,2018-05-28 11:58:42,2018-05-28 12:12:22,3183,Exchange Place,3638,Washington St,33627,3 Day,Customer
812,2018-05-28 11:58:52,2018-05-28 12:12:25,3183,Exchange Place,3638,Washington St,29581,3 Day,Customer
586,2018-05-28 11:59:54,2018-05-28 12:09:41,3278,Monmouth and 6th,3186,Grove St PATH,33625,Annual Membership,Subscriber
1395,2018-05-28 12:00:21,2018-05-28 12:23:37,3214,Essex Light Rail,3192,Liberty Light Rail,26293,Day Pass,Customer
434,2018-05-28 12:00:56,2018-05-28 12:08:11,3278,Monmouth and 6th,3186,Grove St PATH,26241,Annual Membership,Subscriber
215,2018-05-28 12:01:04,2018-05-28 12:04:39,3206,Hilltop,3209,Brunswick St,26167,Annual Membership,Subscriber
645,2018-05-28 12:01:11,2018-05-28 12:11:56,3267,Morris Canal,3186,Grove St PATH,29492,Annual Membership,Subscriber
173,2018-05-28 12:01:51,2018-05-28 12:04:44,3203,Hamilton Park,3211,Newark Ave,29668,Annual Membership,Subscriber
934,2018-05-28 12:02:20,2018-05-28 12:17:55,3210,Pershing Field,3202,Newport PATH,33576,Day Pass,Customer
146,2018-05-28 12:02:28,2018-05-28 12:04:55,3273,Manila & 1st,3185,City Hall,33660,Annual Membership,Subscriber
527,2018-05-28 12:03:09,2018-05-28 12:11:57,3267,Morris Canal,3186,Grove St PATH,26311,Annual Membership,Subscriber
8570,2018-05-28 12:03:18,2018-05-28 14:26:09,3192,Liberty Light Rail,3192,Liberty Light Rail,33595,24 Hour,Customer
845,2018-05-28 12:03:41,2018-05-28 12:17:47,3210,Pershing Field,3202,Newport PATH,29569,Join Citi Bike for $14.95/month,Subscriber
167,2018-05-28 12:05:01,2018-05-28 12:07:48,3187,Warren St,3186,Grove St PATH,29593,Annual Membership,Subscriber
408,2018-05-28 12:05:14,2018-05-28 12:12:03,3276,Marin Light Rail,3192,Liberty Light Rail,26298,Annual Membership,Subscriber
340,2018-05-28 12:05:49,2018-05-28 12:11:29,3185,City Hall,3267,Morris Canal,29447,Annual Membership,Subscriber
225,2018-05-28 12:05:57,2018-05-28 12:09:42,3639,Harborside,3214,Essex Light Rail,29511,$25 Off Annual Membership,Subscriber
428,2018-05-28 12:07:31,2018-05-28 12:14:40,3275,Columbus Drive,3203,Hamilton Park,26255,Annual Membership,Subscriber
1995,2018-05-28 12:10:09,2018-05-28 12:43:25,3213,Van Vorst Park,3272,Jersey & 3rd,26158,Join Citi Bike for $14.95/month,Subscriber
390,2018-05-28 12:10:48,2018-05-28 12:17:19,3639,Harborside,3276,Marin Light Rail,33664,Annual Membership,Subscriber
226,2018-05-28 12:10:52,2018-05-28 12:14:38,3211,Newark Ave,3203,Hamilton Park,29293,Annual Membership,Subscriber
300,2018-05-28 12:13:24,2018-05-28 12:18:24,3276,Marin Light Rail,3183,Exchange Place,26173,Annual Membership,Subscriber
1151,2018-05-28 12:13:38,2018-05-28 12:32:50,3276,Marin Light Rail,3192,Liberty Light Rail,26203,24 Hour,Customer
2198,2018-05-28 12:14:12,2018-05-28 12:50:50,3192,Liberty Light Rail,3192,Liberty Light Rail,26298,Annual Membership,Subscriber
177,2018-05-28 12:16:57,2018-05-28 12:19:54,3639,Harborside,3638,Washington St,26182,Annual Membership from Citi Bike App,Subscriber
171,2018-05-28 12:17:02,2018-05-28 12:19:53,3639,Harborside,3638,Washington St,26306,Annual Membership from Citi Bike App,Subscriber
344,2018-05-28 12:18:16,2018-05-28 12:24:01,3278,Monmouth and 6th,3273,Manila & 1st,26211,Annual Membership,Subscriber
38163,2018-05-28 12:19:26,2018-05-28 22:55:29,3183,Exchange Place,3183,Exchange Place,29530,24 Hour,Customer
6707,2018-05-28 12:19:39,2018-05-28 14:11:26,3183,Exchange Place,3183,Exchange Place,26303,24 Hour,Customer
6694,2018-05-28 12:19:49,2018-05-28 14:11:23,3183,Exchange Place,3183,Exchange Place,26155,24 Hour,Customer
6698,2018-05-28 12:19:52,2018-05-28 14:11:30,3183,Exchange Place,3183,Exchange Place,29629,24 Hour,Customer
334,2018-05-28 12:21:06,2018-05-28 12:26:41,3213,Van Vorst Park,3639,Harborside,29226,Annual Membership,Subscriber
1584,2018-05-28 12:21:13,2018-05-28 12:47:37,3198,Heights Elevator,3183,Exchange Place,29519,Annual Membership,Subscriber
246,2018-05-28 12:21:50,2018-05-28 12:25:56,3191,Union St,3191,Union St,26226,24 Hour,Customer
762,2018-05-28 12:22:51,2018-05-28 12:35:34,3191,Union St,3191,Union St,26190,Day Pass,Customer
454,2018-05-28 12:22:53,2018-05-28 12:30:27,3192,Liberty Light Rail,3186,Grove St PATH,29231,Annual Membership from Citi Bike App,Subscriber
158,2018-05-28 12:23:45,2018-05-28 12:26:23,3276,Marin Light Rail,3267,Morris Canal,33634,Annual Membership,Subscriber
277,2018-05-28 12:24:18,2018-05-28 12:28:55,3186,Grove St PATH,3269,Brunswick & 6th,33562,Annual Membership,Subscriber
486,2018-05-28 12:25:52,2018-05-28 12:33:59,3183,Exchange Place,3199,Newport Pkwy,29299,Annual Membership,Subscriber
967,2018-05-28 12:28:36,2018-05-28 12:44:43,3192,Liberty Light Rail,3183,Exchange Place,29666,Day Pass,Customer
273,2018-05-28 12:29:01,2018-05-28 12:33:34,3209,Brunswick St,3186,Grove St PATH,33630,Annual Membership from Citi Bike App,Subscriber
412,2018-05-28 12:30:23,2018-05-28 12:37:15,3206,Hilltop,3207,Oakland Ave,26237,24 Hour,Customer
466,2018-05-28 12:30:32,2018-05-28 12:38:18,3206,Hilltop,3207,Oakland Ave,29498,24 Hour,Customer
265,2018-05-28 12:30:42,2018-05-28 12:35:07,3203,Hamilton Park,3186,Grove St PATH,26255,Annual Membership from Citi Bike App,Subscriber
1130,2018-05-28 12:31:41,2018-05-28 12:50:31,3186,Grove St PATH,3192,Liberty Light Rail,33625,Annual Membership,Subscriber
1029,2018-05-28 12:32:25,2018-05-28 12:49:35,3186,Grove St PATH,3192,Liberty Light Rail,29489,Annual Membership,Subscriber
620,2018-05-28 12:32:34,2018-05-28 12:42:55,3195,Sip Ave,3640,Journal Square,33597,Annual Membership,Subscriber
599,2018-05-28 12:32:52,2018-05-28 12:42:52,3276,Marin Light Rail,3184,Paulus Hook,33617,$25 Off Annual Membership,Subscriber
570,2018-05-28 12:33:09,2018-05-28 12:42:40,3276,Marin Light Rail,3184,Paulus Hook,33664,$25 Off Annual Membership,Subscriber
1622,2018-05-28 12:34:02,2018-05-28 13:01:05,3191,Union St,3193,Lincoln Park,29386,24 Hour,Customer
138,2018-05-28 12:34:37,2018-05-28 12:36:55,3213,Van Vorst Park,3186,Grove St PATH,29294,Annual Membership from Citi Bike App,Subscriber
1514,2018-05-28 12:35:08,2018-05-28 13:00:23,3192,Liberty Light Rail,3192,Liberty Light Rail,26203,24 Hour,Customer
1524,2018-05-28 12:36:36,2018-05-28 13:02:01,3191,Union St,3193,Lincoln Park,26190,Day Pass,Customer
118,2018-05-28 12:36:37,2018-05-28 12:38:36,3209,Brunswick St,3211,Newark Ave,29227,Annual Membership,Subscriber
254,2018-05-28 12:37:17,2018-05-28 12:41:31,3185,City Hall,3272,Jersey & 3rd,29604,Annual Membership,Subscriber
2485,2018-05-28 12:39:14,2018-05-28 13:20:39,3276,Marin Light Rail,3192,Liberty Light Rail,29235,24 Hour,Customer
573,2018-05-28 12:39:48,2018-05-28 12:49:22,3192,Liberty Light Rail,3184,Paulus Hook,33653,Annual Membership,Subscriber
992,2018-05-28 12:40:17,2018-05-28 12:56:50,3207,Oakland Ave,3210,Pershing Field,26265,24 Hour,Customer
178,2018-05-28 12:40:34,2018-05-28 12:43:33,3203,Hamilton Park,3272,Jersey & 3rd,26275,Annual Membership,Subscriber
167,2018-05-28 12:41:11,2018-05-28 12:43:58,3211,Newark Ave,3272,Jersey & 3rd,29219,Annual Membership - Save 15%,Subscriber
829,2018-05-28 12:43:05,2018-05-28 12:56:54,3207,Oakland Ave,3210,Pershing Field,26237,24 Hour,Customer
1176,2018-05-28 12:45:17,2018-05-28 13:04:54,3187,Warren St,3187,Warren St,29485,Annual Membership,Subscriber
1151,2018-05-28 12:45:48,2018-05-28 13:05:00,3187,Warren St,3187,Warren St,33633,Annual Membership,Subscriber
183,2018-05-28 12:46:03,2018-05-28 12:49:06,3272,Jersey & 3rd,3269,Brunswick & 6th,29604,Annual Membership,Subscriber
130,2018-05-28 12:46:26,2018-05-28 12:48:36,3272,Jersey & 3rd,3203,Hamilton Park,29219,Annual Membership - Save 15%,Subscriber
134,2018-05-28 12:48:45,2018-05-28 12:51:00,3199,Newport Pkwy,3202,Newport PATH,29614,FREE Bonus Month with Annual Membership,Subscriber
131,2018-05-28 12:48:51,2018-05-28 12:51:03,3199,Newport Pkwy,3202,Newport PATH,26161,Annual Membership,Subscriber
371,2018-05-28 12:49:00,2018-05-28 12:55:11,3193,Lincoln Park,3280,Astor Place,29518,Annual Membership,Subscriber
2998,2018-05-28 12:50:36,2018-05-28 13:40:35,3275,Columbus Drive,3275,Columbus Drive,29644,Annual Membership,Subscriber
2971,2018-05-28 12:51:10,2018-05-28 13:40:41,3275,Columbus Drive,3275,Columbus Drive,33599,Annual Membership,Subscriber
237,2018-05-28 12:52:12,2018-05-28 12:56:09,3202,Newport PATH,3638,Washington St,29479,$25 Off Annual Membership,Subscriber
3409,2018-05-28 12:52:53,2018-05-28 13:49:43,3267,Morris Canal,3638,Washington St,26272,24 Hour,Customer
3451,2018-05-28 12:53:07,2018-05-28 13:50:39,3267,Morris Canal,3638,Washington St,26215,24 Hour,Customer
421,2018-05-28 12:53:23,2018-05-28 13:00:24,3679,Bergen Ave,3195,Sip Ave,33665,Join Citi Bike for $14.95/month,Subscriber
435,2018-05-28 12:57:16,2018-05-28 13:04:31,3192,Liberty Light Rail,3276,Marin Light Rail,26298,Annual Membership,Subscriber
401,2018-05-28 12:58:41,2018-05-28 13:05:22,3202,Newport PATH,3183,Exchange Place,26175,$25 Off Annual Membership,Subscriber
261,2018-05-28 12:58:56,2018-05-28 13:03:17,3187,Warren St,3270,Jersey & 6th St,29664,Annual Membership from Citi Bike App,Subscriber
603,2018-05-28 13:00:59,2018-05-28 13:11:03,3195,Sip Ave,3191,Union St,29596,Annual Membership,Subscriber
163,2018-05-28 13:01:03,2018-05-28 13:03:47,3267,Morris Canal,3184,Paulus Hook,33634,Annual Membership,Subscriber
912,2018-05-28 13:02:06,2018-05-28 13:17:19,3213,Van Vorst Park,3199,Newport Pkwy,26189,24 Hour,Customer
1140,2018-05-28 13:03:05,2018-05-28 13:22:05,3192,Liberty Light Rail,3481,York St,26203,24 Hour,Customer
154,2018-05-28 13:05:03,2018-05-28 13:07:37,3184,Paulus Hook,3267,Morris Canal,26276,Annual Membership,Subscriber
1723,2018-05-28 13:05:35,2018-05-28 13:34:19,3638,Washington St,3679,Bergen Ave,33627,3 Day,Customer
1725,2018-05-28 13:05:40,2018-05-28 13:34:25,3638,Washington St,3679,Bergen Ave,29581,3 Day,Customer
8619,2018-05-28 13:07:35,2018-05-28 15:31:15,3276,Marin Light Rail,3187,Warren St,26186,Day Pass,Customer
1393,2018-05-28 13:08:30,2018-05-28 13:31:43,3481,York St,3192,Liberty Light Rail,33682,Single Ride,Customer
8479,2018-05-28 13:09:35,2018-05-28 15:30:55,3276,Marin Light Rail,3187,Warren St,26298,Day Pass,Customer
552,2018-05-28 13:10:21,2018-05-28 13:19:33,3199,Newport Pkwy,3183,Exchange Place,29299,3 Day,Customer
549,2018-05-28 13:10:24,2018-05-28 13:19:33,3199,Newport Pkwy,3183,Exchange Place,26151,Annual Membership,Subscriber
369,2018-05-28 13:10:58,2018-05-28 13:17:07,3267,Morris Canal,3275,Columbus Drive,26276,Annual Membership,Subscriber
1831,2018-05-28 13:11:42,2018-05-28 13:42:14,3193,Lincoln Park,3193,Lincoln Park,29386,24 Hour,Customer
1846,2018-05-28 13:11:56,2018-05-28 13:42:42,3193,Lincoln Park,3193,Lincoln Park,26190,Day Pass,Customer
336,2018-05-28 13:12:15,2018-05-28 13:17:52,3186,Grove St PATH,3183,Exchange Place,29201,Annual Membership,Subscriber
184,2018-05-28 13:12:39,2018-05-28 13:15:44,3269,Brunswick & 6th,3203,Hamilton Park,33562,Annual Membership,Subscriber
1036,2018-05-28 13:13:19,2018-05-28 13:30:36,3481,York St,3192,Liberty Light Rail,26238,Single Ride,Customer
194,2018-05-28 13:13:46,2018-05-28 13:17:00,3209,Brunswick St,3186,Grove St PATH,33563,Annual Membership,Subscriber
894,2018-05-28 13:15:12,2018-05-28 13:30:07,3268,Lafayette Park,3187,Warren St,33609,Annual Membership,Subscriber
180,2018-05-28 13:15:34,2018-05-28 13:18:34,3186,Grove St PATH,3187,Warren St,29634,3 Day,Customer
629,2018-05-28 13:17:07,2018-05-28 13:27:37,3213,Van Vorst Park,3199,Newport Pkwy,29200,Annual Membership,Subscriber
1658,2018-05-28 13:17:24,2018-05-28 13:45:03,3276,Marin Light Rail,3203,Hamilton Park,26212,Annual Membership,Subscriber
2138,2018-05-28 13:18:09,2018-05-28 13:53:47,3202,Newport PATH,3186,Grove St PATH,26161,$25 Off Annual Membership,Subscriber
1277,2018-05-28 13:19:15,2018-05-28 13:40:33,3276,Marin Light Rail,3203,Hamilton Park,29587,24 Hour,Customer
5348,2018-05-28 13:20:16,2018-05-28 14:49:25,3192,Liberty Light Rail,3192,Liberty Light Rail,33625,24 Hour,Customer
416,2018-05-28 13:20:26,2018-05-28 13:27:23,3278,Monmouth and 6th,3483,Montgomery St,33588,Annual Membership,Subscriber
136,2018-05-28 13:21:37,2018-05-28 13:23:54,3213,Van Vorst Park,3186,Grove St PATH,29670,Annual Membership,Subscriber
1066,2018-05-28 13:21:45,2018-05-28 13:39:32,3211,Newark Ave,3276,Marin Light Rail,33668,Annual Membership,Subscriber
157,2018-05-28 13:22:43,2018-05-28 13:25:20,3272,Jersey & 3rd,3203,Hamilton Park,26157,Annual Membership,Subscriber
517,2018-05-28 13:23:46,2018-05-28 13:32:23,3192,Liberty Light Rail,3276,Marin Light Rail,29235,24 Hour,Customer
891,2018-05-28 13:25:12,2018-05-28 13:40:03,3276,Marin Light Rail,3276,Marin Light Rail,29643,$25 Off Annual Membership,Subscriber
244,2018-05-28 13:26:28,2018-05-28 13:30:33,3194,McGinley Square,3195,Sip Ave,29288,$25 Off Annual Membership,Subscriber
564,2018-05-28 13:27:00,2018-05-28 13:36:25,3211,Newark Ave,3203,Hamilton Park,28956,Annual Membership,Subscriber
1979,2018-05-28 13:27:46,2018-05-28 14:00:45,3275,Columbus Drive,3192,Liberty Light Rail,29607,Annual Membership,Subscriber
3184,2018-05-28 13:30:20,2018-05-28 14:23:25,3199,Newport Pkwy,3199,Newport Pkwy,33578,Annual Membership,Subscriber
438,2018-05-28 13:32:21,2018-05-28 13:39:40,3202,Newport PATH,3184,Paulus Hook,29569,Annual Membership,Subscriber
356,2018-05-28 13:32:54,2018-05-28 13:38:50,3207,Oakland Ave,3195,Sip Ave,33614,Annual Membership,Subscriber
336,2018-05-28 13:33:02,2018-05-28 13:38:39,3207,Oakland Ave,3195,Sip Ave,29578,Annual Membership,Subscriber
203,2018-05-28 13:33:32,2018-05-28 13:36:55,3186,Grove St PATH,3213,Van Vorst Park,29675,Annual Membership,Subscriber
2292,2018-05-28 13:34:20,2018-05-28 14:12:32,3192,Liberty Light Rail,3192,Liberty Light Rail,33682,24 Hour,Customer
2265,2018-05-28 13:35:03,2018-05-28 14:12:49,3192,Liberty Light Rail,3192,Liberty Light Rail,29489,24 Hour,Customer
2455,2018-05-28 13:37:07,2018-05-28 14:18:02,3185,City Hall,3205,JC Medical Center,33660,Annual Membership,Subscriber
2449,2018-05-28 13:37:12,2018-05-28 14:18:02,3185,City Hall,3205,JC Medical Center,26235,Annual Membership,Subscriber
672,2018-05-28 13:38:16,2018-05-28 13:49:28,3211,Newark Ave,3192,Liberty Light Rail,33670,Join Citi Bike for $14.95/month,Subscriber
618,2018-05-28 13:41:16,2018-05-28 13:51:35,3195,Sip Ave,3225,Baldwin at Montgomery,33571,Annual Membership from Citi Bike App,Subscriber
349,2018-05-28 13:42:20,2018-05-28 13:48:10,3187,Warren St,3183,Exchange Place,26244,Annual Membership,Subscriber
4067,2018-05-28 13:43:02,2018-05-28 14:50:50,3196,Riverview Park,514,12 Ave & W 40 St,29475,24 Hour,Customer
438,2018-05-28 13:44:11,2018-05-28 13:51:29,3195,Sip Ave,3225,Baldwin at Montgomery,29292,Annual Membership from Citi Bike App,Subscriber
218,2018-05-28 13:46:36,2018-05-28 13:50:14,3203,Hamilton Park,3211,Newark Ave,29293,Join Citi Bike for $14.95/month,Subscriber
378,2018-05-28 13:47:15,2018-05-28 13:53:33,3267,Morris Canal,3185,City Hall,29447,Annual Membership,Subscriber
1107,2018-05-28 13:48:02,2018-05-28 14:06:29,3638,Washington St,3267,Morris Canal,29465,24 Hour,Customer
465,2018-05-28 13:48:47,2018-05-28 13:56:32,3203,Hamilton Park,3202,Newport PATH,26177,Annual Membership,Subscriber
